symbol,date,from,to
USIG,2018-08-08,1,2
IGSB,2018-08-08,1,2
IGIB,2018-08-08,1,2
AEYE,2018-08-08,25,1
AEYE,2004-05-10,10,1
SPB,2018-07-16,1,0.16125
SPB,2005-04-07,1,8
SEED,2018-07-10,10,1
SDRL,2018-07-03,26777,1
HEI,2018-06-28,4,5
HEI,2018-01-02,4,5
HEI,2017-04-19,4,5
HEI,2013-10-23,4,5
HEI,2012-04-25,4,5
HEI,2011-04-26,1,1.25
HEI,2010-04-27,1,1.25
HEI,2004-01-02,100,110
ACGL,2018-06-21,1,3
ACGL,2011-05-12,1,3
HBNC,2018-06-18,2,3
HBNC,2016-11-15,1,1.5
HBNC,2012-11-13,2,3
HBNC,2011-12-12,2,3
SLYV,2018-06-13,1,2
SLYG,2018-06-13,1,4
MDYV,2018-06-13,1,2
MDYG,2018-06-13,1,3
EXPO,2018-06-08,1,2
EXPO,2015-06-05,1,2
EXPO,2006-06-12,1,2
GEVO,2018-06-04,20,1
GEVO,2017-01-06,20,1
GEVO,2015-04-21,15,1
LQ,2018-05-30,2,1
HTHT,2018-05-25,1,4
ESGE,2018-05-25,1,2
ZBIO,2018-05-24,2,1
UYG,2018-05-24,1,3
UYG,2015-05-20,1,2
UYG,2010-04-15,10,1
MYY,2018-05-24,4,1
MVV,2018-05-24,1,3
MVV,2014-01-24,1,2
EZJ,2018-05-24,1,3
EFO,2018-05-24,1,3
DOG,2018-05-24,4,1
HLF,2018-05-15,1,2
HLF,2011-05-18,1,2
OPRX,2018-05-14,3,1
DWSN,2018-05-11,1,1.05
COFS,2018-05-09,1,1.05
COFS,2017-05-08,1,1.05
KXI,2018-05-02,1,2
IXJ,2018-05-02,1,2
IOO,2018-05-02,1,2
MNSB,2018-04-06,1,1.05
BRO,2018-03-29,1,2
BRO,2005-11-29,1,2
FISV,2018-03-20,1,2
FISV,2013-12-17,1,2
AFL,2018-03-19,1,2
VTSI,2018-03-02,2,1
VTSI,2016-10-20,10,1
XTNT,2018-02-14,12,1
XTNT,2014-07-28,10,1
AVIR,2018-02-14,11,1
SFNC,2018-02-09,1,2
HHS,2018-02-01,10,1
GBTC,2018-01-19,1,91
GGG,2017-12-28,1,3
GGG,2004-03-31,2,3
PMTS,2017-12-20,5,1
NSP,2017-12-19,1,2
CNCG,2017-12-15,30,1
CNCG,2015-12-15,10,1
PEBK,2017-12-01,1,1.1
PEBK,2007-06-18,2,3
PEBK,2006-06-01,1,1.1
PEBK,2005-03-01,100,110
IBB,2017-12-01,1,3
KIE,2017-11-30,1,3
BIL,2017-11-30,2,1
ELTK,2017-11-22,5,1
MTW,2017-11-20,4,1
MTW,2007-09-11,1,2
MTW,2006-04-11,1,2
CGNX,2017-11-16,1,2
CGNX,2013-09-17,1,2
UFPI,2017-11-15,1,3
EPS,2017-11-10,1,3
DON,2017-11-10,1,3
DES,2017-11-10,1,3
ARCM,2017-11-01,5,1
VNCE,2017-10-24,10,1
PBW,2017-10-23,5,1
COSO,2017-10-23,10,1
NYF,2017-10-18,1,2
CMF,2017-10-18,1,2
SPYV,2017-10-16,1,4
SPYG,2017-10-16,1,4
SPTM,2017-10-16,1,6
SPTL,2017-10-16,1,2
SPSM,2017-10-16,1,3
SPMD,2017-10-16,1,3
SPLB,2017-10-16,2,3
SPEM,2017-10-16,1,2
SPEM,2006-01-20,10,1
SPAB,2017-10-16,1,2
PRAY,2017-10-13,13.2,1
TNDM,2017-10-10,10,1
FDBC,2017-09-29,1,1.5
CRTC,2017-09-27,1000,1
FMAO,2017-09-21,1,2
FMAO,2006-05-15,1,4
NWFL,2017-09-18,1,1.5
NWFL,2003-06-17,2,5
ISBG,2017-09-12,255,1
JMSB,2017-09-06,4,5
IGOV,2017-08-31,1,2
VMAX,2017-08-17,8,1
TAL,2017-08-16,1,6
MRNA,2017-08-03,10,1
MRNA,2011-12-23,10,1
MRNA,2010-07-22,4,1
BANF,2017-08-01,1,2
BANF,2006-03-02,1,2
URTY,2017-07-17,1,2
URTY,2013-06-10,1,2
URTY,2011-02-25,1,2
URE,2017-07-17,1,2
URE,2010-04-15,5,1
WCN,2017-06-19,2,3
IBN,2017-06-19,1,1.1
IBN,2014-12-09,1,5
SLGN,2017-05-30,1,2
SLGN,2010-05-04,1,2
SLGN,2005-09-16,1,2
JHG,2017-05-30,10,1
SBSI,2017-05-25,1,1.025
SBSI,2016-05-26,1,1.05
SBSI,2015-04-23,1,1.05
SBSI,2006-03-07,1,1.05
SBSI,2005-03-04,100,105
SBSI,2004-08-31,100,105
AREC,2017-05-24,30,1
MT,2017-05-22,3,1
BALL,2017-05-17,1,2
BALL,2011-02-16,1,2
BALL,2004-08-24,1,2
ASH,2017-05-15,250,511
ASH,2005-07-01,8212,10000
CX,2017-05-03,25,26
CX,2016-04-29,25,26
CX,2015-04-28,1,1.04
CX,2006-07-24,1,2
TNA,2017-05-01,1,2
TNA,2013-04-02,1,2
SPXL,2017-05-01,1,4
SPXL,2013-04-02,1,3
SPDN,2017-05-01,2,1
QQQE,2017-05-01,1,2
KNOW,2017-05-01,1,2
GEO,2017-04-25,2,3
GEO,2007-06-01,1,2
GEO,2006-10-02,2,3
ARMP,2017-04-25,10,1
ARMP,2011-07-07,1,100
GABC,2017-04-24,2,3
BBVA,2017-03-31,54,55
BBVA,2016-03-31,46,47
BBVA,2015-09-30,92,93
BBVA,2011-09-27,56,57
BBVA,2009-04-07,1,1.016129
BHB,2017-03-22,2,3
NUVL,2017-03-10,1200000.0,1
HNNA,2017-03-07,2,3
HNNA,2007-03-08,2,3
HNNA,2006-03-08,1,1.5
MNKD,2017-03-03,5,1
RGCO,2017-03-02,2,3
RGCO,2011-09-02,1,2
GNL,2017-03-01,3,1
CRCO,2017-02-23,10000,1
CMCSA,2017-02-21,1,2
CMCSA,2007-02-22,2,3
BTI,2017-02-14,1,2
EZM,2017-02-06,1,3
EES,2017-02-06,1,3
OTEX,2017-01-25,1,2
OTEX,2014-02-19,1,2
IJR,2017-01-19,1,2
PK,2017-01-17,1,1.10483
IART,2017-01-04,1,2
HLT,2017-01-04,3,1
GPT,2017-01-03,3,1
GPT,2003-08-21,2,3
IMMP,2016-12-28,3.333333,1
LADR,2016-12-22,1,1.007577
LADR,2015-12-08,1,1.097582
LADR,2015-12-08,1,1.126853
SFBS,2016-12-21,1,2
BEBE,2016-12-09,10,1
BEBE,2005-06-06,1,1.5
BEBE,2004-12-30,2,3
BEBE,2004-05-06,2,3
LIVE,2016-12-08,6,1
LIVE,2014-02-12,1,3
LIVE,2011-07-27,19,20
LIVE,2010-09-07,10,1
STTK,2016-12-06,800,1
STTK,2009-03-31,250,1
USNA,2016-11-22,1,2
USNA,2003-10-23,1,2
TMED,2016-11-18,150,1
ADAC,2016-11-18,250,1
ADAC,2011-10-28,300,1
ADAC,2008-08-04,1,5
PAGP,2016-11-16,2.663,1
DSU,2016-11-16,3,1
RING,2016-11-07,2,1
REM,2016-11-07,4,1
PICK,2016-11-07,2,1
EWU,2016-11-07,2,1
EWT,2016-11-07,2,1
EWS,2016-11-07,2,1
EWM,2016-11-07,4,1
EWJ,2016-11-07,4,1
EWI,2016-11-07,2,1
ICE,2016-11-04,1,5
YUM,2016-11-01,1000,1391
YUM,2007-06-27,1,2
AA,2016-11-01,801,1000
AA,2016-10-06,3,1
TLK,2016-10-26,1,2
XOMA,2016-10-18,20,1
XOMA,2010-08-18,15,1
HWM,2016-10-06,3,1
AOS,2016-10-06,1,2
AOS,2013-05-16,1,2
AOS,2010-11-16,2,3
CAC,2016-10-03,2,3
BWX,2016-09-29,1,2
XLF,2016-09-19,1,1.139146
TTC,2016-09-19,1,2
TTC,2012-07-02,1,2
TTC,2005-04-13,1,2
TTC,2003-04-15,1,2
GLDG,2016-09-16,1800,1
GLDG,2014-12-23,100,1
UNTY,2016-09-13,1,1.1
NTB,2016-09-06,10,1
CHD,2016-09-02,1,2
CHD,2011-06-02,1,2
CHD,2004-09-02,2,3
BMI,2016-08-29,1,2
BMI,2006-06-16,1,2
DRN,2016-08-25,1,4
DRN,2013-04-02,1,2
DRN,2010-05-05,1,4
ATEC,2016-08-25,12,1
QRHC,2016-08-11,8,1
FLXR,2016-08-11,500,1
LKFN,2016-08-08,2,3
LKFN,2006-05-01,1,2
VSEC,2016-08-04,1,2
VSEC,2007-06-29,1,2
GENC,2016-08-02,2,3
CRK,2016-08-01,5,1
LSTA,2016-07-28,10,1
LSTA,2004-09-02,1000,1
MDGL,2016-07-25,35,1
IUSV,2016-07-25,1,3
IUSG,2016-07-25,1,2
ITOT,2016-07-25,1,2
ITOT,2008-07-24,1,2
ISTB,2016-07-25,1,2
CURR,2016-07-21,1,3.6
GNK,2016-07-08,10,1
DHR,2016-07-05,1000,1319
DHR,2010-06-14,1,2
DHR,2004-05-21,1,2
HRI,2016-07-01,15,1
ACLS,2016-07-01,4,1
BNS,2016-06-30,1,1.01091565684
BNS,2016-04-01,1,1.01099763906
BNS,2015-12-31,1,1.01260555963
BNS,2015-07-02,1,1.01068809281
BNS,2015-04-02,1,1.01014203003
BNS,2014-10-03,1,1.009758
BNS,2014-06-27,1,1.0087219
SSNC,2016-06-27,1,2
SBLK,2016-06-20,5,1
SBLK,2012-10-15,15,1
SBLK,2008-11-25,1,1.078179
SOUL,2016-06-16,150,1
SOUL,2015-08-25,40,1
SOUL,2013-08-12,3,1
BXC,2016-06-14,10,1
UA,2016-06-13,1,1.007098
OSG,2016-06-13,6,1
HOMB,2016-06-09,1,2
HOMB,2013-06-13,1,2
SYBT,2016-05-31,2,3
LNT,2016-05-20,1,2
FTAG,2016-05-02,5,1
FCG,2016-05-02,5,1
LEDS,2016-04-18,10,1
UAA,2016-04-08,1,2
UAA,2012-07-10,1,2
RIOT,2016-03-31,8,1
RIOT,2012-06-20,6,1
INDL,2016-03-24,4,1
INDL,2015-05-20,1,5
INDL,2013-08-20,4,1
EDC,2016-03-24,4,1
EDC,2013-04-02,1,3
EDC,2011-11-10,5,1
EDC,2010-05-05,1,4
GOLD,2016-03-17,151,152
GOLD,2015-03-12,123,124
GOLD,2004-06-15,1,2
GOLD,2003-03-11,1,2
TFI,2016-03-15,2,1
SHM,2016-03-15,2,1
AREN,2016-03-07,100,1
OMEX,2016-02-22,12,1
NRP,2016-02-18,10,1
NRP,2007-04-19,1,2
HRL,2016-02-10,1,2
HRL,2011-02-15,1,2
AMZZ,2016-01-29,500,1
AMZZ,2013-05-28,1,175
TROO,2016-01-25,4,1
FCPT,2016-01-14,1,1.37
OPHC,2016-01-12,10,1
OPHC,2013-06-03,4,1
OPHC,2010-11-08,4,1
WTW,2016-01-05,2.649,1
SHEN,2016-01-05,1,2
SHEN,2007-08-20,1,3
SHEN,2004-02-23,1,2
GRFS,2016-01-04,1,2
GRFS,2012-12-11,1,1.05
GRFS,2012-07-23,2,1
GRFS,2011-12-01,10,11
NKE,2015-12-24,1,2
NKE,2012-12-26,1,2
NKE,2007-04-03,1,2
ENSG,2015-12-24,1,2
ENSG,2006-05-08,3000,1
NYNY,2015-12-23,5,1
NYNY,2011-12-14,3,1
GIGM,2015-12-16,5,1
GTY,2015-12-10,1,1.0127536232
TCOM,2015-12-02,1,2
TCOM,2010-01-20,1,2
TCOM,2007-07-31,1,2
TCOM,2006-04-11,1,2
URA,2015-11-18,2,1
URA,2013-05-16,3,1
SIL,2015-11-18,3,1
LIT,2015-11-18,2,1
GOEX,2015-11-18,2,1
GOEX,2013-05-16,4,1
COPX,2015-11-18,3,1
UBR,2015-11-13,3,1
UBR,2012-10-05,4,1
GPN,2015-11-03,1,2
GPN,2005-10-31,1,2
LFVN,2015-10-19,7,1
JOB,2015-10-09,10,1
OPXS,2015-10-07,1000,1
OPXS,2009-03-13,1,2.5
AVXL,2015-10-07,4,1
MINE,2015-10-02,100,1
MINE,2010-05-21,1,6
BTU,2015-10-01,15,1
CHCI,2015-09-28,7,1
SMBK,2015-09-23,4,1
SMBK,2009-06-10,1,1.008421
SMBK,2006-12-19,1,2
SMBK,2004-09-16,1,2
JHX,2015-09-22,1,5
STXS,2015-09-15,4,5
STXS,2012-07-11,10,1
XSD,2015-09-11,1,2
XRT,2015-09-11,1,2
XPH,2015-09-11,1,2
XBI,2015-09-11,1,3
BUSE,2015-09-08,3,1
BUSE,2004-08-04,2,3
FBIZ,2015-08-31,1,2
MDST,2015-08-28,10,1
MDST,2009-04-06,3.5,1
HQH,2015-08-26,1,1.02248258391
ZG,2015-08-17,1,3
CSBR,2015-08-12,12,1
AMPY,2015-08-04,10,1
SRCE,2015-08-03,1,1.1
ET,2015-07-27,1,2
ET,2014-01-27,1,2
CLPT,2015-07-27,35,1
AZN,2015-07-27,1,2
EBAY,2015-07-20,1000,2376
EBAY,2005-02-17,1,2
EBAY,2003-08-29,1,2
KR,2015-07-14,1,2
TIER,2015-07-08,6,1
CF,2015-06-18,1,5
IDXX,2015-06-16,1,2
IDXX,2007-11-27,1,2
PPG,2015-06-15,1,2
ROST,2015-06-12,1,2
ROST,2011-12-16,1,2
ROST,2003-12-19,1,2
MPC,2015-06-11,1,2
LXRX,2015-05-21,7,1
YCL,2015-05-20,4,1
SPUU,2015-05-20,1,5
SPUU,2014-11-18,3,1
SMLL,2015-05-20,1,5
SMLL,2014-11-18,3,1
RWM,2015-05-20,4,1
MIDU,2015-05-20,1,5
MIDU,2010-05-05,1,3
FAS,2015-05-20,1,4
FAS,2013-04-02,1,3
FAS,2011-11-10,5,1
FAS,2010-05-05,1,3
FAS,2009-07-09,5,1
CURE,2015-05-20,1,5
CURE,2013-08-20,1,2
BIB,2015-05-20,1,2
BIB,2014-01-24,1,2
BIB,2012-10-05,1,2
WSFS,2015-05-19,1,3
CYRX,2015-05-19,12,1
CYRX,2010-02-05,10,1
CYRX,2005-03-16,1,1.6
ABOT,2015-05-19,2300,1
FINW,2015-05-14,750,1
FUND,2015-05-13,1,1.01449275362
GIII,2015-05-04,1,2
GIII,2006-03-28,1,1.5
AKTS,2015-04-24,1,1.094891
SBUX,2015-04-09,1,2
SBUX,2005-10-24,1,2
GIL,2015-03-30,1,2
GIL,2007-05-29,1,2
GIL,2005-06-01,1,2
MGA,2015-03-26,1,2
MGA,2010-11-26,1,2
AMSC,2015-03-25,10,1
V,2015-03-19,1,4
SLVM,2015-03-10,5,1
PNBK,2015-03-04,10,1
NJR,2015-03-04,1,2
NJR,2008-03-04,2,3
ARKI,2015-02-25,1,12
BPRO,2015-02-23,3,1
TGE,2015-02-12,3,1
PROF,2015-02-09,80,1
PROF,2012-04-19,1,24
SGC,2015-02-05,1,2
SMBC,2015-02-02,1,2
CNCK,2015-01-27,1,3.44
PSTR,2015-01-05,10,1
GNTX,2015-01-02,1,2
GNTX,2005-05-09,1,2
HAIN,2014-12-30,1,2
CRF,2014-12-29,4,1
CRF,2008-12-23,2,1
CLM,2014-12-29,4,1
CLM,2008-12-23,4,1
CEE,2014-12-29,1,1.048667
EMOT,2014-12-22,900,1
CBAT,2014-12-19,100,1
CBAT,2012-10-26,5,1
CBAT,2011-09-08,1,8
HR,2014-12-16,2,1
CTSO,2014-12-05,25,1
CTSO,2006-06-28,5.8,1
STN,2014-11-17,1,2
STN,2006-05-31,1,2
FTSM,2014-11-10,2,1
VIXM,2014-11-06,4,1
VIPS,2014-11-04,1,10
CALM,2014-11-03,1,2
CALM,2004-04-26,1,2
A,2014-11-03,1000,1398
NEWT,2014-10-23,5,1
RITM,2014-10-20,2,1
GLSI,2014-10-16,1,2
SNN,2014-10-15,1,2.5
SNN,2003-12-16,1,2
PMBS,2014-10-07,40,1
COLM,2014-09-29,1,2
ALRS,2014-09-15,1,3
ALRS,2004-04-12,1,2
CPK,2014-09-09,2,3
UGI,2014-09-08,2,3
UGI,2005-05-25,1,2
BFLX,2014-09-04,100,1
BFLX,2012-12-31,40,1
EPD,2014-08-22,1,2
IDN,2014-08-13,8,1
KRG,2014-08-12,4,1
WBD,2014-08-07,1,2
WBD,2009-11-17,1,4
OILT,2014-07-15,1,2
WELL,2014-07-03,165,1
MIDD,2014-06-27,1,3
MIDD,2007-06-18,1,2
ARLP,2014-06-17,1,2
CICC,2014-06-16,5,1
GAMR,2014-06-03,20,1
GL,2014-05-29,2,3
GL,2011-07-05,2,3
INVE,2014-05-27,10,1
AMTX,2014-05-15,10,1
MMTX,2014-05-02,1,10
SLM,2014-05-01,1,2.798
SLM,2003-12-03,1,3
SLM,2003-06-23,1,2
BALI,2014-04-30,1,3.5
BLCK,2014-04-09,1,66.6666666
WLK,2014-03-19,1,2
LBTYK,2014-03-04,1,2
LBTYA,2014-03-04,1,2
VOD,2014-02-24,11,6
VOD,2006-07-31,1,0.875
IBIE,2014-02-20,500,1
IBIE,2003-11-17,1,2
ANDE,2014-02-19,2,3
ANDE,2006-06-29,1,2
TORO,2014-02-07,100,1
SUNB,2014-02-06,100,1
SUNB,2012-08-29,1000,1
PARR,2014-01-29,10,1
BLFS,2014-01-29,14,1
AGQ,2014-01-24,4,1
AGQ,2011-10-13,1,2
MA,2014-01-22,1,10
AOD,2014-01-21,2,1
AGD,2014-01-21,2,1
DMAX,2014-01-09,1,3
PINS,2014-01-08,3,1
PINS,2013-03-28,1,100
TCX,2013-12-31,4,1
VFC,2013-12-23,1,4
MD,2013-12-20,1,2
MD,2006-04-28,1,2
SBCF,2013-12-13,5,1
GRC,2013-12-11,4,5
GRC,2011-06-13,4,5
GRC,2007-12-11,4,5
GRC,2006-12-11,4,5
GRC,2004-09-13,4,5
EVLN,2013-11-14,500,1
ABEV,2013-11-11,1,5
UUUU,2013-11-05,50,1
WWW,2013-11-04,1,2
WWW,2005-02-02,2,3
DBI,2013-11-04,1,2
VOO,2013-10-24,2,1
VCEL,2013-10-16,20,1
PHAR,2013-10-15,1000,1
PESI,2013-10-15,5,1
WST,2013-09-27,1,2
CRDX,2013-09-27,1,10
SSII,2013-09-18,1000,1
DVA,2013-09-09,1,2
DVA,2004-06-16,2,3
AWR,2013-09-04,1,2
WTRG,2013-09-03,4,5
WTRG,2005-12-02,3,4
WTRG,2003-12-02,4,5
TRC,2013-08-29,1000,1031
BNO,2013-08-29,1,2
AMRX,2013-08-26,25,1
CSWC,2013-08-16,1,4
RACK,2013-08-02,300,1
PRAA,2013-08-02,1,3
BEN,2013-07-26,1,3
CXM,2013-07-18,20,1
OGE,2013-07-02,1,2
SMOG,2013-07-01,3,1
NLR,2013-07-01,3,1
MMS,2013-07-01,1,2
MMS,2011-07-01,1,2
GLIN,2013-07-01,4,1
GDXJ,2013-07-01,4,1
CYTK,2013-06-25,6,1
INBK,2013-06-24,2,3
FLS,2013-06-24,1,3
FLO,2013-06-20,2,3
FLO,2011-06-27,2,3
FLO,2007-07-02,2,3
FLO,2005-07-05,1,1.5
FLO,2003-11-25,1,1.5
FLO,2003-06-30,2,3
INVA,2013-06-17,100,1
SAIA,2013-06-14,2,3
WAB,2013-06-12,1,2
ESPR,2013-06-11,7,1
WRAP,2013-06-04,10,1
PULS,2013-05-22,10,1
MMAX,2013-05-17,69,1
CL,2013-05-16,1,2
ARGT,2013-05-16,2,1
ALTO,2013-05-14,15,1
ALTO,2009-12-21,1,8
VLO,2013-05-02,1000,1094
VLO,2005-12-16,1,2
VLO,2004-08-09,1,2
IGC,2013-04-19,10,1
CRM,2013-04-18,1,4
RDWR,2013-04-15,1,2
TYD,2013-04-02,1,2
TRMB,2013-03-21,1,2
TRMB,2007-02-23,1,2
TRMB,2004-03-05,2,3
FELE,2013-03-19,1,2
FELE,2004-06-16,1,2
DDD,2013-02-25,2,3
ADNT,2013-02-20,100,1
SLND,2013-02-11,250,1
HROW,2013-02-08,5,1
VUZI,2013-02-06,75,1
GILD,2013-01-28,1,2
GILD,2007-06-25,1,2
GILD,2004-09-07,1,2
ORMP,2013-01-23,12,1
BPAC,2013-01-18,1000,1
SGA,2013-01-17,3,4
SGA,2009-01-29,4,1
HULL,2013-01-14,10,1
PRA,2012-12-28,1,2
AIQ,2012-12-27,5,1
CCU,2012-12-20,1,2.5
SCL,2012-12-17,1,2
BOSC,2012-12-14,4,1
BOSC,2010-01-12,5,1
BOSC,2003-05-29,4,1
MTX,2012-12-12,1,2
FMS,2012-12-04,1,2
HAE,2012-12-03,1,2
MYCG,2012-11-30,10,1
ASML,2012-11-29,100,77
ASML,2007-10-01,9,8
SAR,2012-11-16,1,1.097
SAR,2011-11-22,1,1.094
SAR,2010-11-17,1,1.2
SAR,2010-08-12,10,1
IEP,2012-11-13,1,1.005978
IEP,2012-08-14,1,1.006277
IEP,2012-05-14,1,1.005357
IEP,2012-03-13,1,1.6968999999999999
CRWV,2012-11-07,10000,1
BSAC,2012-10-22,1,2.5975
GEOS,2012-10-19,1,2
GEOS,2009-03-13,1,10
AERO,2012-10-17,100,1
MOTG,2012-10-16,1,560
MOTG,2006-05-15,20,1
SHG,2012-10-15,1,2
BZH,2012-10-12,5,1
THC,2012-10-11,4,1
CALI,2012-10-10,6,1
TBT,2012-10-05,4,1
PAA,2012-10-02,1,2
JHDG,2012-09-24,1,20
LKQ,2012-09-19,1,2
LKQ,2007-12-04,1,2
LKQ,2006-01-17,1,2
PROP,2012-08-31,50,1
FTGC,2012-08-31,75,1
CPSL,2012-08-28,12,1
CPSL,2005-10-25,200,1
CPSL,2003-12-16,2,1
BWEN,2012-08-23,10,1
BWEN,2005-09-08,1,15
MATV,2012-08-22,1,2
NTWK,2012-08-13,10,1
NTWK,2003-08-18,5,1
KO,2012-08-13,1,2
TSEM,2012-08-06,15,1
AZZ,2012-07-31,1,2
AZZ,2007-05-07,1,2
TROX,2012-07-26,1,5
TAGG,2012-07-24,1,5
TAGG,2009-08-03,1,2
TAGG,2006-08-09,1,2
TAGG,2006-05-23,1,2
CME,2012-07-23,1,5
DHT,2012-07-17,12,1
DUK,2012-07-03,3,1
KWT,2012-07-02,15,1
AME,2012-07-02,2,3
AME,2010-12-22,2,3
AME,2006-11-28,2,3
AME,2004-03-01,1,2
ZTR,2012-06-27,4,1
DLTR,2012-06-27,1,2
DLTR,2010-06-25,2,3
UPST,2012-06-19,52.4846,1
DORM,2012-06-18,1,2
DORM,2005-03-29,1,2
GRBK,2012-06-15,20,1
OKE,2012-06-04,1,2
ANIP,2012-06-04,6,1
BPOP,2012-05-30,10,1
BPOP,2004-07-09,1,2
FMC,2012-05-25,1,2
FMC,2007-09-14,1,2
UST,2012-05-11,1,2
ASUR,2012-05-01,2,3
ASUR,2009-12-29,10,1
TGTX,2012-04-30,56.25,1
MGNI,2012-04-17,1,3.5
MGNI,2003-02-03,80,1
BABA,2012-04-03,1,2.4
LOTI,2012-03-27,1,5
DCI,2012-03-26,1,2
GALT,2012-03-23,6,1
WSML,2012-03-22,1,2
PAMT,2012-03-22,5,1
PAMT,2005-10-18,10,1
ALK,2012-03-19,1,2
RES,2012-03-12,2,3
RES,2010-12-13,2,3
RES,2006-12-12,2,3
RES,2005-12-13,1,1.5
RES,2005-03-11,2,3
MVIS,2012-02-21,8,1
RTH,2012-02-14,1,3
PPH,2012-02-14,1,2
BBH,2012-02-14,1,3
EL,2012-01-23,1,2
MTEX,2012-01-17,10,1
AAAA,2012-01-13,20,1
AAAA,2011-03-18,1,15
NEN,2012-01-04,1,3
EXPE,2011-12-21,2,1
HAFC,2011-12-19,8,1
ARWR,2011-11-17,10,1
FROG,2011-11-14,1,5
FROG,2003-08-04,1.875,1
ACHC,2011-11-01,4,1
PRXG,2011-10-19,15,1
EMN,2011-10-04,1,2
PII,2011-09-13,1,2
BOUT,2011-09-02,1,35
PSIX,2011-09-01,32,1
CLW,2011-08-29,1,2
CLH,2011-07-27,1,2
LULU,2011-07-12,1,2
AMX,2011-07-01,1,2
AMX,2005-07-21,1,3
HLIO,2011-06-28,1,1.5
HLIO,2007-07-17,1,1.5
HLIO,2005-07-18,1,1.5
COHR,2011-06-27,1,2
PPSI,2011-06-21,5,1
PFBC,2011-06-20,5,1
PFBC,2007-02-21,2,3
OII,2011-06-13,1,2
OII,2006-06-19,1,2
CWT,2011-06-13,1,2
LECO,2011-06-01,1,2
ENB,2011-06-01,1,2
ENB,2005-05-31,1,2
BANR,2011-06-01,7,1
MOH,2011-05-23,2,3
KRO,2011-05-23,1,2
CAML,2011-05-23,25,1
PLUG,2011-05-20,10,1
C,2011-05-09,10,1
MMSI,2011-05-06,4,5
MMSI,2003-12-03,3,4
MMSI,2003-08-15,3,4
AMRZ,2011-04-25,2.12766,1
WEST,2011-04-14,4,1
NDSN,2011-04-13,1,2
LEA,2011-03-18,1,2
RFIL,2011-03-11,1,2
INSM,2011-03-03,10,1
WEC,2011-03-02,1,2
ETN,2011-03-01,1,2
ETN,2004-02-24,1,2
HGLB,2011-02-28,1,6
MCI,2011-02-22,1,2
GNTA,2011-02-18,50,1
GNTA,2009-07-13,50,1
CPF,2011-02-03,20,1
FCX,2011-02-02,1,2
IDX,2011-02-01,1,3
PRGS,2011-01-31,2,3
SKT,2011-01-25,1,2
IMOS,2011-01-24,4,1
AIG,2011-01-20,1,1.533933
AIG,2009-07-01,20,1
NCDL,2011-01-19,1,15
GLOW,2011-01-14,4,1
FBP,2011-01-07,15,1
GTIM,2010-12-31,3,1
LASR,2010-12-29,3,1
DSCO,2010-12-28,15,1
MNRO,2010-12-27,2,3
MNRO,2007-10-02,2,3
MNRO,2003-11-03,2,3
REPL,2010-12-01,1,15
LGND,2010-11-19,6,1
ALTI,2010-11-16,4,1
SURE,2010-11-09,1,21
FTOH,2010-11-08,1,8.344159000000001
HCSG,2010-11-06,2,3
HCSG,2007-08-13,2,3
HCSG,2005-05-03,2,3
UFI,2010-11-04,3,1
SMFG,2010-11-01,2,1
RPID,2010-10-29,30,1
RPRX,2010-10-15,4,1
AGEM,2010-09-16,1,2
IBCP,2010-09-01,10,1
BAB,2010-09-01,1,2
RMD,2010-08-31,1,2
RMD,2005-10-03,1,2
KOOL,2010-08-27,4,1
EEE,2010-08-20,12,1
CRCL,2010-08-16,1,18
WY,2010-07-20,1,2.443408
CLB,2010-07-09,1,2
ICOP,2010-06-22,10,1
WAVE,2010-06-21,7,1
WAVE,2003-07-21,50,1
NEXM,2010-06-21,15,1
PDEX,2010-06-18,3,1
MAYT,2010-06-16,1,35
GIS,2010-06-09,1,2
SPCI,2010-05-13,100,1
BIDU,2010-05-12,1,10
ASA,2010-05-04,1,3
RIO,2010-04-30,1,4
GLDY,2010-04-19,11.11,1
LMNR,2010-04-08,1,10
SID,2010-04-07,1,2
SID,2008-02-11,1,3
SID,2004-06-10,1,4
NETL,2010-03-22,1,2
AVNT,2010-03-15,1000,1
GLDN,2010-03-11,1,2.6
GLDN,2009-12-28,1,2.6
KODK,2010-03-09,1,8
CNR,2010-03-08,5,1
CNR,2005-08-08,1,1.25
TMP,2010-02-03,1,1.1
TMP,2006-05-01,1,1.1
TMP,2005-02-02,100,110
BRK.B,2010-01-21,1,50
BCPC,2010-01-21,2,3
BCPC,2007-01-22,2,3
TSL,2010-01-20,1,2
PALC,2009-12-23,20,1
LVWR,2009-12-21,10,1
LTRX,2009-12-21,6,1
UHS,2009-12-16,1,2
LUXE,2009-12-10,1,3
WKC,2009-12-08,1,2
WKC,2005-02-16,1,2
KOSS,2009-12-02,1,2
ONEZ,2009-11-17,5,1
APRB,2009-10-27,24,1
UIS,2009-10-26,10,1
MOBI,2009-10-20,600,1
GARA,2009-09-25,2,1
BBAR,2009-09-22,1,1.1378984
BRLN,2009-09-15,1,4
KTOS,2009-09-11,10,1
CAGE,2009-09-08,4,1
HMH,2009-09-01,5,1
CGEM,2009-08-31,1,2
CGEM,2009-03-04,1,6
SANM,2009-08-17,6,1
TGRW,2009-08-10,60,1
CHT,2009-07-30,1,1.1
CHT,2008-10-15,1,1.209612
CHT,2008-10-15,1,1.01
